

** FIXED POINT METHOD IMPLEMENTATION **
--------------------------------------------------
Iteration-1 | xr = 1.000000 | f(xr) = 632.000000  | error 0.000000%
Iteration-15970 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15971 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15972 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15973 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15974 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15975 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15976 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15977 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15978 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15979 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15980 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15981 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15982 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15983 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15984 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15985 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15986 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15987 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15988 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15989 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15990 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15991 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15992 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15993 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15994 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15995 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15996 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15997 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15998 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-15999 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16000 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16001 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16002 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16003 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16004 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16005 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16006 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16007 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16008 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16009 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16010 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16011 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16012 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16013 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16014 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16015 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16016 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16017 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16018 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16019 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16020 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16021 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16022 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16023 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16024 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16025 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16026 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16027 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16028 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16029 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16030 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16031 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16032 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16033 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16034 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16035 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16036 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16037 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16038 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16039 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16040 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16041 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16042 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16043 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16044 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16045 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16046 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16047 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16048 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16049 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16050 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16051 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16052 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16053 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16054 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16055 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16056 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16057 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16058 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16059 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16060 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16061 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16062 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16063 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16064 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16065 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16066 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16067 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16068 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16069 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16070 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16071 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16072 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16073 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16074 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16075 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16076 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16077 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16078 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16079 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16080 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16081 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16082 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16083 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16084 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16085 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16086 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16087 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16088 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16089 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16090 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16091 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16092 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16093 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16094 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16095 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16096 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16097 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16098 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16099 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16100 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16101 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16102 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16103 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16104 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16105 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16106 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16107 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16108 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16109 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16110 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16111 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16112 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16113 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16114 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16115 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16116 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16117 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16118 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16119 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16120 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16121 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16122 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16123 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16124 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16125 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16126 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16127 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16128 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16129 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16130 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16131 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16132 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16133 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16134 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16135 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16136 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16137 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16138 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16139 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16140 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16141 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16142 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16143 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16144 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16145 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16146 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16147 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16148 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16149 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16150 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16151 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16152 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16153 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16154 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16155 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16156 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16157 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16158 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16159 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16160 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16161 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16162 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16163 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16164 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16165 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16166 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16167 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16168 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16169 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16170 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16171 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16172 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16173 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16174 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16175 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16176 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16177 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16178 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16179 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16180 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16181 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16182 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16183 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16184 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16185 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16186 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16187 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16188 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16189 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16190 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16191 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16192 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16193 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16194 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16195 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16196 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16197 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16198 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16199 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16200 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16201 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16202 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16203 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16204 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16205 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16206 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16207 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16208 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16209 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16210 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16211 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16212 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16213 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16214 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16215 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16216 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16217 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16218 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16219 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16220 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16221 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16222 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16223 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16224 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16225 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16226 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16227 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16228 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16229 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16230 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16231 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16232 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16233 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16234 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16235 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16236 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16237 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16238 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16239 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16240 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16241 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16242 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16243 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16244 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16245 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16246 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16247 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16248 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16249 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16250 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16251 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16252 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16253 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16254 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16255 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16256 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16257 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16258 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16259 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16260 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16261 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16262 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16263 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
Iteration-16264 | xr = 0.754878 | f(xr) = 7.343602  | error 0.000000%
